Country Code,Country,Region,Indicator Code,Indicator Name,Indicator Short Name,Category,Value Type,Year,Actual Value,Predicted Value,Forecast Type,Model,MAE,RMSE,R2 Score
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2007,11.6250765592664,11.371543786922842,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2008,11.87581528062,11.272002910811665,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2009,12.3909882054304,11.172462034700516,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2010,12.6372245592948,11.072921158589338,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2011,13.4825548617217,10.973380282478189,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2012,11.8739641473238,10.873839406367011,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2013,12.1774992040696,10.774298530255834,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2014,11.1949717426146,10.674757654144685,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2015,9.97457095124036,10.575216778033507,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2016,8.73671639116568,10.475675901922358,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2017,8.22161134395559,10.37613502581118,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2018,8.58179960556073,10.276594149700003,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2019,9.3908635386027,10.177053273588854,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2020,9.29855944234725,10.077512397477676,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2021,9.05159988878188,9.977971521366499,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2022,10.5405902721041,9.87843064525535,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2023,10.4939587511564,9.778889769144172,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2024,10.3904527903644,9.679348893033023,Historical Prediction,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2025,,9.579808016921845,Future Forecast,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2026,,9.480267140810668,Future Forecast,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2027,,9.380726264699518,Future Forecast,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2028,,9.28118538858834,Future Forecast,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NE.EXP.GNFS.ZS,Exports of Goods and Services % of GDP,Exports % GDP,Trade,Percentage,2029,,9.181644512477192,Future Forecast,Linear Regression,1.0652188878408986,1.2376501748016304,0.2517012906691336
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2000,25.3871360412975,22.48468891638956,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2001,24.1449605032819,22.48246350177677,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2002,22.7026275435674,22.480238087163986,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2003,22.1519373367714,22.478012672551202,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2004,22.0018900085347,22.475787257938418,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2005,21.5745096992331,22.473561843325633,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2006,20.4183460540925,22.47133642871285,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2007,19.9379514329097,22.469111014100065,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2008,20.351365282755,22.466885599487277,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2009,21.7869229749534,22.464660184874493,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2010,22.6888101741789,22.46243477026171,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2011,23.819642978628,22.460209355648924,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2012,23.3861955340345,22.45798394103614,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2013,23.7075945934908,22.455758526423352,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2014,23.4927320097855,22.453533111810568,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2015,23.2628407756242,22.451307697197784,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2016,22.3283302035697,22.449082282585,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2017,21.9632035366872,22.446856867972215,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2018,21.6512353593957,22.44463145335943,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2019,20.6778713222887,22.442406038746647,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2020,21.8541325548966,22.44018062413386,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2021,22.6625080760743,22.437955209521075,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2022,22.3268646996031,22.43572979490829,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2023,23.426703596366,22.433504380295506,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2024,23.7432862338836,22.431278965682722,Historical Prediction,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2025,,22.429053551069934,Future Forecast,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2026,,22.42682813645715,Future Forecast,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2027,,22.424602721844366,Future Forecast,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2028,,22.42237730723158,Future Forecast,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NV.AGR.TOTL.ZS,Agriculture Value Added % of GDP,Agriculture % GDP,Agriculture,Percentage,2029,,22.420151892618797,Future Forecast,Linear Regression,1.0346945277603634,1.2822579616340637,0.0001566052754554681
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2000,99484802344.5277,89364411539.03516,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2001,97145618479.9038,101881645840.19922,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2002,97923302809.3537,114398880141.36328,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2003,112371913740.823,126916114442.53125,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2004,132216048339.413,139433348743.6953,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2005,145208562960.767,151950583044.85938,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2006,161871385506.36,164467817346.02344,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2007,184140869997.46,176985051647.1875,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2008,202203748583.854,189502285948.35156,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2009,187337783856.466,202019520249.51562,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2010,196709621849.586,214536754550.6797,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2011,230586581059.665,227053988851.84375,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2012,250106966104.704,239571223153.0078,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2013,258657231672.412,252088457454.17188,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2014,271390474857.632,264605691755.33594,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2015,299963590534.773,277122926056.5,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2016,313630000130.435,289640160357.66797,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2017,339205534861.1,302157394658.83203,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2018,356128166704.921,314674628959.9961,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2019,320909472770.669,327191863261.16016,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2020,300425609817.981,339709097562.3242,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2021,348516647445.148,352226331863.4883,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2022,374890295666.694,364743566164.65234,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2023,336686348609.266,377260800465.8164,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2024,371570000121.266,389778034766.98047,Historical Prediction,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2025,,402295269068.14453,Future Forecast,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2026,,414812503369.3086,Future Forecast,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2027,,427329737670.47266,Future Forecast,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2028,,439846971971.6367,Future Forecast,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.MKTP.CD,GDP Current US$,GDP,Economy,US Dollars,2029,,452364206272.8047,Future Forecast,Linear Regression,15430278077.729195,19530528656.26234,0.9552763817611946
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2000,642.338346499898,644.4759112672909,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2001,609.939506905073,684.9852979564021,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2002,599.937345723927,725.4946846455277,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2003,672.44178669894,766.0040713346389,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2004,771.902247348954,806.5134580237645,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2005,827.619861189926,847.0228447128757,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2006,900.873564984808,887.5322314020013,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2007,998.090114197524,928.0416180911125,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2008,1067.04324565284,968.5510047802381,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2009,963.788066395225,1009.0603914693493,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2010,987.304571124485,1049.569778158475,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2011,1131.73513834324,1090.079164847586,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2012,1204.36475491585,1130.5885515367117,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2013,1225.4340119198,1171.0979382258229,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2014,1266.61340849959,1211.6073249149485,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2015,1380.47020838317,1252.1167116040597,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2016,1424.69161195897,1292.6260982931854,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2017,1519.23459514248,1333.1354849822965,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2018,1569.33814626355,1373.6448716714222,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2019,1390.41690981745,1414.1542583605333,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2020,1278.39735206896,1454.663645049659,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2021,1455.31922370186,1495.17303173877,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2022,1538.3228133171,1535.6824184278958,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2023,1360.32417758419,1576.1918051170069,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2024,1478.77277977996,1616.7011918061326,Historical Prediction,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2025,,1657.2105784952437,Future Forecast,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2026,,1697.7199651843694,Future Forecast,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2027,,1738.2293518734805,Future Forecast,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2028,,1778.7387385626062,Future Forecast,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,NY.GDP.PCAP.CD,GDP Per Capita Current US$,GDP per Capita,Economy,US Dollars,2029,,1819.2481252517173,Future Forecast,Linear Regression,84.12065558412877,104.17177543366992,0.8871774418047265
PAK,Pakistan,South Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2000,0.614,-0.6364430769230012,Historical Prediction,Linear Regression,0.7357777230769246,0.8877948913503021,0.8156868950639765
PAK,Pakistan,South Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2001,0.611,-0.37744615384599456,Historical Prediction,Linear Regression,0.7357777230769246,0.8877948913503021,0.8156868950639765
PAK,Pakistan,South Asia,SL.UEM.TOTL.ZS,Unemployment Total %,Unemployment,Labor,Percentage,2002,0.615,-0.11844923076910163,Historical Prediction,Linear Regression,0.7357777230769246,0.8877948913503021,0.8156868950639765
